Completion %,Critic Rating,Format,My Rating,Date Finished,Hours Played,Release Date,Date Started,HLTB Complete,HLTB Extras,HLTB Story,Banner URL,Developer,Platform,Poster URL,Publisher,Review,Status,Summary,Title
0,0,0,0,,0.0,2011-01-27,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/vr2shdvzyex5kocw8ra4.png,,PSP,https://images.igdb.com/igdb/image/upload/t_original/co4kwe.png,,,C Play Later,"A complete 3D reimagining of the 16-bit console classic ""Ys III: Wanderers From Ys,"" Ys: The Oath in Felghana is a fast-paced action role-playing game with tight controls, Metroidvania-style exploration elements, intense combat with epic screen-filling boss battles, and a thrashing, percussive arranged soundtrack that's been heralded by many as one of the best of all time. Based on the original 2005 PC release, this classic is finally officially available in English with added Steamworks features such as achievements and cloud saving.",Ys: The Oath in Felghana
0,0,0,0,,0.0,2010-08-29,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sch7b0.png,Nihon Falcom,PSP,https://images.igdb.com/igdb/image/upload/t_original/co2o0c.png,Nihon Falcom,,C Play Later,"The game features a clash between Falcom's two main franchises, Ys and Trails in the Sky with appearances by a cast of familiar characters from each of the two series.

The game's story mode is similar to those from the same fighting game genre. The player follows a character's journey across several stages to meet and fight different adversaries until achieving that character's epilogue. Unlike other games however, the battles follows Ys Seven's overhead display of combat and giving the player a greater variety of combat capabilities unique to those of a RPG.",Ys vs. Trails in the Sky: Alternative Saga
0,0,0,0,,0.0,2010-10-12,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/nornfgbipyp9vhyrde6b.png,Gamevil,PSP,https://images.igdb.com/igdb/image/upload/t_original/co1s87.png,Gamevil,,C Play Later,"Guide the hero through many amazing fights with monsters. Do absorbing tasks and fight monsters. Do absorbing tasks and defeat the powers of evil. Immerse into a fantasy world of this game for Android. Choose from several characters, each with its own history and amazing abilities. Depending on your decisions while playing the game the hero can become evil or good. Defeat a variety of enemies and collect loot. Upgrade your hero's equipment, level up, learn new skills, and explore the world.",Zenonia
0,0,0,0,,0.0,1997-04-11,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc8b0e.png,Matrix Software,PS1,https://images.igdb.com/igdb/image/upload/t_original/co3tlr.png,Working Designs,,C Play Later,"Between the worlds of light and dark lies the world of dram. A world where the rule of reason loosens its grip. A place where an insidious evil is stealing minds and blackening the hearts of those from the world of light. Grab a weapon and become the dreamwalker Alundra as he struggles to purge the evil Id of an ancient world before it falls to ash.

Explore dungeons, find monster butt as you weave between tense reality and nightmarish dreams to save the hapless masses. With a wide cast of characters and scores of challenging puzzles created by the people responsible for Landstalker on the Genesis. Alundra will rob you of precious sleep until you finish.",Alundra
0,0,0,0,,0.0,1998-04-16,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc7j41.png,Data West,PS1,https://images.igdb.com/igdb/image/upload/t_original/co6t3i.png,Data West,,C Play Later,It is a 2D action role-playing game with real time combat and top-down perspective.,Brave Prove
0,80,0,0,,0.0,2001-08-03,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc8sk9.png,Capcom,PS1,https://images.igdb.com/igdb/image/upload/t_original/co6opw.png,Capcom,,C Play Later,"Breath of Fire IV is a single-player game that continues the story with these ""dragon people,"" who gave their lives to eradicate the evil goddess and restore peace in their world. This time around, battle has broken out between two powerful continents, and the fair Princess Elena has disappeared during a tour of the war-torn region. The princess's sister, Nina, who reigns o'er the Windia Kingdom, vows to retrieve her missing sibling. She meets Ryu along the way, who joins the epic quest",Breath of Fire IV
0,30,0,0,,0.0,2001-02-09,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/scm6xl.png,Traveller's Tales,PS1,https://images.igdb.com/igdb/image/upload/t_original/co3zbj.png,Activision,,C Play Later,"Buzz Lightyear of Star Command is a Windows PC game created by Travelers Tales with Disney Interactive and PIXAR in 2000. The game consists of multiple planets, each with a villain on it. In each level the player races the villain to his/her getaway destination. Then the player engages in a one-on-one battle the villain, which usually requires destroying an energy shield surrounding the villain.[1]",Buzz Lightyear of Star Command
0,0,0,0,,0.0,1997-11-01,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/nl5xkzm1tlmerrgcqrw2.png,,PS1,https://images.igdb.com/igdb/image/upload/t_original/co53m8.png,,,C Play Later,"A seminal 2D metroidvania in which after the events of Castlevania: Rondo of Blood (1993), a man named Alucard arrives at Dracula's castle after it rises from the rubble, and seeks to defeat the evil contained within it once and for all by exploring, fighting its inhabitants and collecting the various weapons and abilities hidden in its depths.",Castlevania: Symphony of the Night
0,0,0,0,,0.0,2000-01-28,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/di5qv6tudawcbcvksiwb.png,Polyphony Digital,PS1,https://images.igdb.com/igdb/image/upload/t_original/co20af.png,Sony Computer Entertainment,,C Play Later,"Gran Turismo 2 is a racing game for the Sony PlayStation and the sequel to Gran Turismo. The game uses two different modes: Arcade Mode and Gran Turismo Mode. In the arcade mode, the player can freely choose vehicles they wish to use, and can enable damage. However, the Gran Turismo Mode requires the player to earn driver's licenses, pay for vehicles, and earn trophies in order to unlock new courses. Gran Turismo 2 features nearly 650 automobiles and 27 racing tracks, including rally tracks. Compared with Gran Turismo, the gameplay, physics and graphics are very similar. The major changes are the vastly expanded number of cars, tracks and races in simulation mode. Other differences include that the player can race events separately, if they don't want to enter the whole tournament. The player is no longer able to ""qualify"" for each race entered.",Gran Turismo 2
0,0,0,0,,0.0,1997-10-16,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc8q5p.png,Love-de-Lic,PS1,https://images.igdb.com/igdb/image/upload/t_original/co5ycb.png,ASCII Entertainment,,C Play Later,"In this ""anti-RPG"" adventure game notable for parodying and subverting common JRPG conventions, you level up by loving, not fighting. Revive dead animals and bond with everyone around you to obtain the most important thing in the universe — love.",Moon: Remix RPG Adventure
0,0,0,0,,0.0,2001-01-19,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/dm01xbkfkvitrnnndali.png,,PS1,https://images.igdb.com/igdb/image/upload/t_original/co4pan.png,,,C Play Later,"A peaceful beginning. The legend was born 10,000 years ago. A violent uprising. A civilization of flying creatures enslave the human race. A bloody war. In a bid for freedom, the humans harness the spiritual forces of Dragons and triumph. Tranquility and harmony exist between all. But the past and the future are about to collide...

Unveil a fantasy of magnificence, deception, magical combat and retribution. The journey that seeks the past ends. And the journey to discover today begins. Unleash the spirit of the Dragoons. And discover your destiny.",The Legend of Dragoon
0,0,0,0,,0.0,1996-07-12,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc8kyg.png,G-Artists,PS1,https://images.igdb.com/igdb/image/upload/t_original/co2gok.png,Sony Computer Entertainment,,C Play Later,"The first entry in the PoPoLoCrois franchise, a series of tactical RPGs developped by Sony.",PoPoLoCrois Monogatari
0,0,0,0,,0.0,4001-01-01,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc7j40.png,Sugar and Rockets,PS1,https://images.igdb.com/igdb/image/upload/t_original/co6877.png,Sony Computer Entertainment,,C Play Later,"The direct sequel to 1996's PoPoLoCrois Monogatari. Picking up two years after the events of the first game, the game sees series protagonist Prince Pietro tasked with retrieving a crown from a nearby cave as part of his rite of succession. But after finding the crown, he encounters a mysterious figure. Identifying himself as Baskal, the figure delivers a strange prophecy to Pietro, and asks the prince a question.

""What do you think the true treasure of kings is?""

With this question begins a touching, romantic, and sometimes tragic journey that will reunite Pietro with familiar faces, introduce him to new companions, and forever change the boy prince of the Kingdom of PoPoLoCrois.

A much beloved sequel that many fans remember as the high point of the series, PoPoLoCrois Monogatari II builds on the already beautiful pixel art graphics of the first game, with detailed, lovingly crafted environments and some outstanding sprite animation. Spread across three discs, the game also features full voice acting for its story sequences, which was a series first, and a relative rarity for RPGs of the era.

The battle system broadly resembles that of its prequel, with combat taking place directly within the game's environments, and movement and positioning playing a key role in battles. But certain features have been simplified and streamlined compared to the first game, and the level of difficulty is generally a lot lower.

Many of the game's events were loosely adapted in the third chapter of the 2005 PSP title PoPoLoCrois. The opening segments also appear as part of the same title's second chapter.",PoPoLoCrois Monogatari II
0,82,0,0,,0.0,1999-08-01,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc89pr.png,Team Silent,PS1,https://images.igdb.com/igdb/image/upload/t_original/co2vye.png,Konami,,C Play Later,"Silent Hill is the first installment in the Silent Hill series of psychological survival horror video games. Unlike earlier survival horror games that focused on protagonists with combat training, the main character Harry Mason is an average man. The gameplay consists of combat, exploration, and puzzle-solving. The controller vibration is used to indicate Harry's heartbeat and will vibrate on low health. The player must regularly enter an inventory screen to check Harry's health, use items, and equip different weapons.",Silent Hill
