Completion %,Critic Rating,Format,My Rating,Date Finished,Hours Played,Release Date,Date Started,HLTB Complete,HLTB Extras,HLTB Story,Banner URL,Developer,Platform,Poster URL,Publisher,Review,Status,Summary,Title
0,85,0,0,,0.0,2018-01-23,,16.226666666666667,13.257222222222222,10.955833333333333,https://images.igdb.com/igdb/image/upload/t_original/f9ilpugjuvvxgiswvdgr.png,Joakim Sandberg,Vita,https://images.igdb.com/igdb/image/upload/t_original/co2ug9.png,DANGEN Entertainment,,Backlog,"Join renegade mechanic Robin and uncover the secrets of a dying planet. Explore a huge, open world filled with intricate puzzles, oddball characters and menacing bosses in a beautiful platform adventure telling a personal story about faith, purpose and whether the world is really worth saving.",Iconoclasts
0,76,0,0,,0.0,2013-06-19,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/yfnqfaeweg3tlpgb1or4.png,Naughty Dog,Vita,https://images.igdb.com/igdb/image/upload/t_original/co1ny0.png,Sony Computer Entertainment,,Backlog,"The Jak and Daxter Collection is a compilation of the first three main instalments in the Jak and Daxter series (The Precursor Legacy, Jak II, and Jak 3) remastered in full 720p HD with support for 3D graphics and PlayStation Network trophies.",Jak and Daxter Collection
0,82,0,0,,0.0,2012-10-09,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/tu4ozrxzb5piv81x97pu.png,Hello Games,Vita,https://images.igdb.com/igdb/image/upload/t_original/co44bo.png,,,Backlog,"Joe Danger, the world’s most determined stuntman, returns to embark on a death-defying thrill-ride across the set of the greatest blockbuster movie ever made. Across 100 crazy levels he’ll chase crooks by police bike, destroy laser-firing robots with a stolen jetpack, escape giant boulders in a minecart, time-travel to punch dinosaurs from a quad bike and divert nuclear missiles on a unicycle. Strap on the helmet of Joe Danger, impress the director and make action movie history!",Joe Danger 2: The Movie
0,64,0,0,,0.0,2016-06-03,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/fasahp8lbwyz4eyvpcy4.png,Spike ChunSoft,Vita,https://images.igdb.com/igdb/image/upload/t_original/co3ilr.png,Bandai Namco Entertainment,,Backlog,The game that all One Piece fans have been waiting for. One Piece Burning Blood is a dynamic and colourful new fighting game featuring the worlds most famous pirate: Monkey D. Luffy.,One Piece: Burning Blood
0,73,0,0,,0.0,2014-06-27,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/f0zeepwwnr8idm35hxw4.png,Ganbarion,Vita,https://images.igdb.com/igdb/image/upload/t_original/co2mbv.png,Bandai Namco Games,,Backlog,"One Piece: Unlimited World Red is an Action/Adventure video game based on the famous One Piece manga and anime.

This is the thirty-sixth video game based on the series, and the fifth title in the Unlimited sub-series. It was released for the Nintendo 3DS in Japan on November 21, 2013 and released for additional platforms and in more regions the following year.",One Piece: Unlimited World RED
0,83,0,0,,0.0,2014-07-02,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/mvk4hwpzbo1s6o0hgzma.png,Insomniac Games,Vita,https://images.igdb.com/igdb/image/upload/t_original/co230q.png,Sony Computer Entertainment,,Backlog,"This trilogy of Ratchet & Clank classics contains Ratchet & Clank, Ratchet & Clank: Going Commando, and Ratchet & Clank: Up Your Arsenal – all remastered in 1080p with additional upgrades such as Trophy and 3D support.",Ratchet & Clank Collection
0,89,0,0,,0.0,2012-02-22,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/mtxbr1k26jrrwijech4g.png,Ubisoft Montpellier,Vita,https://images.igdb.com/igdb/image/upload/t_original/co1v7k.png,Ubisoft Entertainment,,Backlog,"Bubble Dreamer, Rayman, his best friend Globox, and some Teensy friends are chilling out at the Bubble Dreamer's resting grounds, the Snoring Tree. However, their snoring disturbs an old granny from the Land of the Livid Dead, who retaliates by sending an evil army of horrendous creatures and the Darktoons across the world, capturing the Electoons that inhabit the world, imprisoning Betilla the Nymph and her sisters, and plunging the Glade into chaos. As a result, the ensuing disaster causes the Bubble Dreamer to go crazy and have nightmares. Although they are captured, Rayman and his friends are able to escape the Darktoons. They are then tasked by the Magician to gather enough Electoons to cure the Bubble Dreamer and restore the Glade of Dreams. Their efforts to locate the Electoons allow them to gain access to the various lands of the Glade, rescuing the Nymphs along the way.",Rayman Origins
0,0,0,0,,0.0,2021-04-09,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc8crz.png,,Switch,https://images.igdb.com/igdb/image/upload/t_original/co31wc.png,,,Backlog,"The long awaited finale to the epic engulfing a continent comes to a head in the final chapter of the Trails of Cold Steel saga!

IT'S WAR! The continent of Zemuria is dragged into conflict as the Erebonian Empire mobilizes the full force of its military. The heroes of Class VII old and new must unite to end the conflict before it consumes the continent.",The Legend of Heroes: Trails of Cold Steel IV
2,64,0,0,,4.3,,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc66ur.png,Rainbow Studios,,https://images.igdb.com/igdb/image/upload/t_original/co1jo3.png,THQ Nordic,,Backlog,Real Trucks. Real Action. Monster Jam! Monster Jam Steel Titans delivers the complete Monster Jam experience for everybody to enjoy!,Monster Jam Steel Titans
0,86,0,0,,0.0,,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc6365.png,Marvelous Entertainment,,https://images.igdb.com/igdb/image/upload/t_original/co40eo.png,XSEED Games,,Backlog,Experience this legendary fantasy adventure like never before and embark on exciting escapades with your favorite characters in the brand new Newlywed Mode!,Rune Factory 4 Special
4,52,0,0,,4.616666666666667,,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/zrr26tm8lfvppuocinye.png,Climax Studios,,https://images.igdb.com/igdb/image/upload/t_original/co3wma.png,Outright Games,,Backlog,"The Land of Ooo is underwater, and it’s up to Finn and Jake to find out why. Join our heroes as they explore dangerous waters, search for clues, interrogate pirates and fight bad guys to solve this wet, wet mystery and save the day!",Adventure Time: Pirates of the Enchiridion
0,75,0,0,,0.16666666666666666,,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/i1aagpaoa3e6u1hfjprt.png,Square Enix,,https://images.igdb.com/igdb/image/upload/t_original/co2ukb.png,Square Enix,,Backlog,"Originally released in Japan in 2011 for the PlayStationPortable handheld entertainment system, FINAL FANTASY TYPE-0 will be coming to the West as an HD remaster for the PlayStation4 computer entertainment system and Xbox One, the all-in-one games and entertainment system from Microsoft..

“The voice of our Western fans was instrumental in the development of FINAL FANTASY TYPE-0, and we’re very excited to release this title soon,” said Hajime Tabata, director of FINAL FANTASY TYPE-0. “The new PlayStation4 system and Xbox One platforms have really helped to re-envision this dynamic and turbulent world of Orience.”",Final Fantasy Type-0 HD
0,0,0,0,,0.0,,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/scmwfz.png,,Switch,https://images.igdb.com/igdb/image/upload/t_original/co6luz.png,PQube,,Wishlist,"A turbocharged narrative-driven adventure RPG featuring open-world exploration, stunt-infused racing, and explosive vehicular combat! Build up your team and unravel a twisting story as you compete to take down an oppressive mega-corporation and its enigmatic director.",Resistor
0,0,0,0,,0.0,,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/scmuu0.png,La Moutarde,Switch,https://images.igdb.com/igdb/image/upload/t_original/co6leu.png,Dear Villagers,,Wishlist,A shortage of magic crystals and the sudden awakening of ancient robots leads six new friends on an incredible investigation across Terra – a cozy and fantastic world that combines 3D and pixel art.,Terra Memoria
0,68,0,0,,0.0,2023-06-30,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/scix0s.png,Spike ChunSoft,Switch,https://images.igdb.com/igdb/image/upload/t_original/co59vz.png,Spike ChunSoft,,Backlog,"A brand new dark fantasy detective action game from the minds behind the Danganronpa series! Yuma, an amnesiac detective-in-training, and Shinigami, the spirit haunting him, tackle unsolved mysteries in a strange city caged by unending rain.",Master Detective Archives: Rain Code
0,65,0,0,,0.0,2023-04-18,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/scfto0.png,Gameloft,Switch,https://images.igdb.com/igdb/image/upload/t_original/co6dth.png,Gameloft,,Wishlist,"Drift into the ultimate hero-based combat racing game, set on high-speed circuits inspired by Disney and Pixar worlds. Master each character’s unique skills on the racetrack and claim victory in this thrilling arcade racing experience.",Disney Speedstorm
0,0,0,0,,0.0,2023-10-04,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/scka7k.png,Upstream Arcade,Switch,https://images.igdb.com/igdb/image/upload/t_original/co5va2.png,Good Shepherd Entertainment,,Wishlist,"Hellboy Web of Wyrd is a roguelite action adventure with an original story created in partnership with Dark Horse Comics and creator Mike Mignola. When an agent goes missing, Hellboy investigates. Prepare for monstrous toe-to-toe brawling",Hellboy: Web of Wyrd
0,0,0,0,,0.0,2023-10-13,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/.png,,Switch,https://images.igdb.com/igdb/image/upload/t_original/co6nm3.png,WB Games,,Wishlist,"Become Gotham City’s ultimate protector across the iconic Batman: Arkham Trilogy.

Face off against notorious DC Super-Villains: The Joker, Scarecrow, Poison Ivy, and more in Batman: Arkham Asylum. Step into the shadows of Batman: Arkham City’s open world, the new maximum security “home” for thugs, gangsters, and insane criminal masterminds. In Batman: Arkham Knight, tear through the streets of Gotham and take on the ultimate threat in the trilogy’s epic conclusion.

Experience critically acclaimed gameplay & AAA original storytelling across all 3 games, PLUS all DLC, in one complete package.",Batman: Arkham Trilogy
0,0,0,0,,0.0,2023-10-24,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/scn3ka.png,Konami,Switch,https://images.igdb.com/igdb/image/upload/t_original/co6jaw.png,Konami,,Wishlist,"The origin of stealth action returns. Metal Gear Solid Master Collection: Volume 1 unifies the beginning of the Metal Gear gameplay experience in one single package. Infiltrate enemy fortresses all over the globe, complete your missions with stealth and experience the thrilling cinematic story of the Metal Gear series. Volume 1 line-up features the original titles and beginning of the Metal Gear series: Metal Gear, METAL GEAR (NES version), Metal Gear 2: Solid Snake, Snake's Revenge, Metal Gear Solid (Including VR Missions/Special Missions), Metal Gear Solid 2: Sons of Liberty (HD Collection version), Metal Gear Solid 3: Snake Eater (HD Collection version)

Title lineup
Metal Gear
Metal Gear 2: Solid Snake
Metal Gear Solid (Including VR Missions/Special Missions)
Metal Gear Solid 2: Sons of Liberty (HD Collection version)
Metal Gear Solid 3: Snake Eater (HD Collection version)
Metal Gear (NES/FC version)
Snake's Revenge

Regional versions of the titles are available as additional downloads.

[Video]
Metal Gear Solid: Digital Graphic Novel
Metal Gear Solid 2: Digital Graphic Novel

[Digital book]
Metal Gear Solid: Screenplay Book
Metal Gear Solid: Master Book
Metal Gear Solid 2: Screenplay Book
Metal Gear Solid 2: Master Book
Metal Gear Solid 3: Screenplay Book
Metal Gear Solid 3: Master Book
Metal Gear & Metal Gear 2: Screenplay Book
Metal Gear & Metal Gear 2: Master Book

The digital books can be accessed from the game's main menu screen.

[Soundtrack]
Metal Gear Solid: Digital Soundtrac",Metal Gear Solid Master Collection: Volume 1
0,0,0,0,,0.0,2023-11-17,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/scn3dw.png,,Switch,https://images.igdb.com/igdb/image/upload/t_original/co6nmf.png,Nintendo,,Wishlist,"Mario, Bowser, and Peach partner up to repair the wish-granting Star Road in this approachable role-playing adventure.

Team up with an oddball group of heroes to save Star Road and stop the troublemaking Smithy Gang. This colorful RPG has updated graphics and cinematics that add even more charm to the unexpected alliance between Mario, Bowser, Peach, and original characters Mallow and Geno.

Enter (or revisit) this world of eccentric allies and offbeat enemies in an RPG for everyone.",Super Mario RPG
